Country Name,Country Code,Region,Year,LifeExpectancy
Grenada,GRD,Latin America & Caribbean,1996,72.373
Peru,PER,Latin America & Caribbean,1996,67.85
Mexico,MEX,Latin America & Caribbean,1997,71.472
Cuba,CUB,Latin America & Caribbean,1997,75.064
British Virgin Islands,VGB,Latin America & Caribbean,1997,74.469
Nicaragua,NIC,Latin America & Caribbean,1997,65.523
Barbados,BRB,Latin America & Caribbean,1997,73.988
Uruguay,URY,Latin America & Caribbean,1997,73.92
Grenada,GRD,Latin America & Caribbean,1997,72.6
Peru,PER,Latin America & Caribbean,1997,68.324
Mexico,MEX,Latin America & Caribbean,1998,71.792
Cuba,CUB,Latin America & Caribbean,1998,75.412
British Virgin Islands,VGB,Latin America & Caribbean,1998,74.569
Nicaragua,NIC,Latin America & Caribbean,1998,64.111
Barbados,BRB,Latin America & Caribbean,1998,74.465
Uruguay,URY,Latin America & Caribbean,1998,74.029
Grenada,GRD,Latin America & Caribbean,1998,72.762
Peru,PER,Latin America & Caribbean,1998,68.724
Mexico,MEX,Latin America & Caribbean,1999,72.203
Cuba,CUB,Latin America & Caribbean,1999,75.719
British Virgin Islands,VGB,Latin America & Caribbean,1999,74.652
Nicaragua,NIC,Latin America & Caribbean,1999,65.892
Barbados,BRB,Latin America & Caribbean,1999,74.587
Uruguay,URY,Latin America & Caribbean,1999,74.293
Grenada,GRD,Latin America & Caribbean,1999,72.873
Peru,PER,Latin America & Caribbean,1999,69.302
Mexico,MEX,Latin America & Caribbean,2000,72.562
Cuba,CUB,Latin America & Caribbean,2000,75.922
British Virgin Islands,VGB,Latin America & Caribbean,2000,74.753
Nicaragua,NIC,Latin America & Caribbean,2000,66.36
Barbados,BRB,Latin America & Caribbean,2000,74.58
Uruguay,URY,Latin America & Caribbean,2000,74.693
Grenada,GRD,Latin America & Caribbean,2000,72.955
Peru,PER,Latin America & Caribbean,2000,69.821
Mexico,MEX,Latin America & Caribbean,2001,72.912
Cuba,CUB,Latin America & Caribbean,2001,76.429
British Virgin Islands,VGB,Latin America & Caribbean,2001,74.831
Nicaragua,NIC,Latin America & Caribbean,2001,67.028
Barbados,BRB,Latin America & Caribbean,2001,74.707
Uruguay,URY,Latin America & Caribbean,2001,74.987
Grenada,GRD,Latin America & Caribbean,2001,73.034
Peru,PER,Latin America & Caribbean,2001,70.315
Mexico,MEX,Latin America & Caribbean,2002,73.106
Cuba,CUB,Latin America & Caribbean,2002,76.766
British Virgin Islands,VGB,Latin America & Caribbean,2002,74.971
Nicaragua,NIC,Latin America & Caribbean,2002,67.95
Barbados,BRB,Latin America & Caribbean,2002,74.82
Uruguay,URY,Latin America & Caribbean,2002,74.979
Grenada,GRD,Latin America & Caribbean,2002,73.142
Peru,PER,Latin America & Caribbean,2002,70.815
Mexico,MEX,Latin America & Caribbean,2003,73.308
Cuba,CUB,Latin America & Caribbean,2003,77.405
British Virgin Islands,VGB,Latin America & Caribbean,2003,75.183
Nicaragua,NIC,Latin America & Caribbean,2003,68.749
Barbados,BRB,Latin America & Caribbean,2003,74.865
Uruguay,URY,Latin America & Caribbean,2003,75.086
Grenada,GRD,Latin America & Caribbean,2003,73.291
Peru,PER,Latin America & Caribbean,2003,71.278
Mexico,MEX,Latin America & Caribbean,2004,73.432
Cuba,CUB,Latin America & Caribbean,2004,77.326
British Virgin Islands,VGB,Latin America & Caribbean,2004,75.404
Nicaragua,NIC,Latin America & Caribbean,2004,69.51
Barbados,BRB,Latin America & Caribbean,2004,75.15
Uruguay,URY,Latin America & Caribbean,2004,75.319
Grenada,GRD,Latin America & Caribbean,2004,72.447
Peru,PER,Latin America & Caribbean,2004,71.447
Mexico,MEX,Latin America & Caribbean,2005,73.627
Cuba,CUB,Latin America & Caribbean,2005,77.54
British Virgin Islands,VGB,Latin America & Caribbean,2005,75.569
Nicaragua,NIC,Latin America & Caribbean,2005,70.374
Barbados,BRB,Latin America & Caribbean,2005,74.96
Uruguay,URY,Latin America & Caribbean,2005,75.829
Grenada,GRD,Latin America & Caribbean,2005,73.7
Peru,PER,Latin America & Caribbean,2005,71.988
Mexico,MEX,Latin America & Caribbean,2006,73.746
Cuba,CUB,Latin America & Caribbean,2006,77.406
British Virgin Islands,VGB,Latin America & Caribbean,2006,75.745
Nicaragua,NIC,Latin America & Caribbean,2006,70.958
Barbados,BRB,Latin America & Caribbean,2006,75.049
Uruguay,URY,Latin America & Caribbean,2006,75.888
Grenada,GRD,Latin America & Caribbean,2006,73.93
Peru,PER,Latin America & Caribbean,2006,72.337
Mexico,MEX,Latin America & Caribbean,2007,73.796
Cuba,CUB,Latin America & Caribbean,2007,77.55
British Virgin Islands,VGB,Latin America & Caribbean,2007,75.893
Nicaragua,NIC,Latin America & Caribbean,2007,71.197
Barbados,BRB,Latin America & Caribbean,2007,75.263
Uruguay,URY,Latin America & Caribbean,2007,76.15
Grenada,GRD,Latin America & Caribbean,2007,74.159
Peru,PER,Latin America & Caribbean,2007,72.746
Mexico,MEX,Latin America & Caribbean,2008,73.695
Cuba,CUB,Latin America & Caribbean,2008,77.589
British Virgin Islands,VGB,Latin America & Caribbean,2008,76.07
Nicaragua,NIC,Latin America & Caribbean,2008,71.404
Barbados,BRB,Latin America & Caribbean,2008,75.3
Uruguay,URY,Latin America & Caribbean,2008,76.275
Grenada,GRD,Latin America & Caribbean,2008,74.374
Peru,PER,Latin America & Caribbean,2008,72.743
Mexico,MEX,Latin America & Caribbean,2009,73.628
Cuba,CUB,Latin America & Caribbean,2009,77.584
British Virgin Islands,VGB,Latin America & Caribbean,2009,76.205
Nicaragua,NIC,Latin America & Caribbean,2009,71.499
Barbados,BRB,Latin America & Caribbean,2009,75.458
Uruguay,URY,Latin America & Caribbean,2009,76.67
Grenada,GRD,Latin America & Caribbean,2009,74.567
Peru,PER,Latin America & Caribbean,2009,72.631
Mexico,MEX,Latin America & Caribbean,2010,73.718
Cuba,CUB,Latin America & Caribbean,2010,77.876
British Virgin Islands,VGB,Latin America & Caribbean,2010,76.289
Nicaragua,NIC,Latin America & Caribbean,2010,71.761
Barbados,BRB,Latin America & Caribbean,2010,75.488
Uruguay,URY,Latin America & Caribbean,2010,76.691
Grenada,GRD,Latin America & Caribbean,2010,74.731
Peru,PER,Latin America & Caribbean,2010,72.886
Mexico,MEX,Latin America & Caribbean,2011,73.921
Cuba,CUB,Latin America & Caribbean,2011,78.051
British Virgin Islands,VGB,Latin America & Caribbean,2011,76.363
Nicaragua,NIC,Latin America & Caribbean,2011,72.033
Barbados,BRB,Latin America & Caribbean,2011,75.599
Uruguay,URY,Latin America & Caribbean,2011,76.614
Grenada,GRD,Latin America & Caribbean,2011,74.861
Peru,PER,Latin America & Caribbean,2011,73.327
Mexico,MEX,Latin America & Caribbean,2012,74.128
Cuba,CUB,Latin America & Caribbean,2012,78.162
British Virgin Islands,VGB,Latin America & Caribbean,2012,76.433
Nicaragua,NIC,Latin America & Caribbean,2012,72.435
Barbados,BRB,Latin America & Caribbean,2012,75.737
Uruguay,URY,Latin America & Caribbean,2012,76.691
Grenada,GRD,Latin America & Caribbean,2012,74.961
Peru,PER,Latin America & Caribbean,2012,73.979
Mexico,MEX,Latin America & Caribbean,2013,74.289
Cuba,CUB,Latin America & Caribbean,2013,78.028
British Virgin Islands,VGB,Latin America & Caribbean,2013,76.472
Nicaragua,NIC,Latin America & Caribbean,2013,72.551
Barbados,BRB,Latin America & Caribbean,2013,75.816
Uruguay,URY,Latin America & Caribbean,2013,76.953
Grenada,GRD,Latin America & Caribbean,2013,75.022
Peru,PER,Latin America & Caribbean,2013,74.591
Mexico,MEX,Latin America & Caribbean,2014,74.404
Cuba,CUB,Latin America & Caribbean,2014,77.825
British Virgin Islands,VGB,Latin America & Caribbean,2014,76.527
Nicaragua,NIC,Latin America & Caribbean,2014,72.792
Barbados,BRB,Latin America & Caribbean,2014,75.926
Uruguay,URY,Latin America & Caribbean,2014,77.194
Grenada,GRD,Latin America & Caribbean,2014,75.045
Peru,PER,Latin America & Caribbean,2014,75.26
Mexico,MEX,Latin America & Caribbean,2015,74.431
Cuba,CUB,Latin America & Caribbean,2015,77.745
British Virgin Islands,VGB,Latin America & Caribbean,2015,76.558
Nicaragua,NIC,Latin America & Caribbean,2015,72.899
Barbados,BRB,Latin America & Caribbean,2015,76.055
Uruguay,URY,Latin America & Caribbean,2015,77.285
Grenada,GRD,Latin America & Caribbean,2015,75.037
Peru,PER,Latin America & Caribbean,2015,75.732
Mexico,MEX,Latin America & Caribbean,2016,74.376
Cuba,CUB,Latin America & Caribbean,2016,77.571
British Virgin Islands,VGB,Latin America & Caribbean,2016,76.624
Nicaragua,NIC,Latin America & Caribbean,2016,73.18
Barbados,BRB,Latin America & Caribbean,2016,76.168
Uruguay,URY,Latin America & Caribbean,2016,77.351
Grenada,GRD,Latin America & Caribbean,2016,75.01
Peru,PER,Latin America & Caribbean,2016,75.951
Mexico,MEX,Latin America & Caribbean,2017,74.261
Cuba,CUB,Latin America & Caribbean,2017,77.3
British Virgin Islands,VGB,Latin America & Caribbean,2017,75.67
Nicaragua,NIC,Latin America & Caribbean,2017,73.389
Barbados,BRB,Latin America & Caribbean,2017,76.237
Uruguay,URY,Latin America & Caribbean,2017,77.618
Grenada,GRD,Latin America & Caribbean,2017,74.977
Peru,PER,Latin America & Caribbean,2017,75.958
Mexico,MEX,Latin America & Caribbean,2018,74.301
Cuba,CUB,Latin America & Caribbean,2018,77.426
British Virgin Islands,VGB,Latin America & Caribbean,2018,76.728
Nicaragua,NIC,Latin America & Caribbean,2018,73.879
Barbados,BRB,Latin America & Caribbean,2018,76.378
Uruguay,URY,Latin America & Caribbean,2018,77.527
Grenada,GRD,Latin America & Caribbean,2018,74.957
Peru,PER,Latin America & Caribbean,2018,76.018
Mexico,MEX,Latin America & Caribbean,2019,74.53
Cuba,CUB,Latin America & Caribbean,2019,77.413
British Virgin Islands,VGB,Latin America & Caribbean,2019,76.845
Nicaragua,NIC,Latin America & Caribbean,2019,73.764
Barbados,BRB,Latin America & Caribbean,2019,76.495
Uruguay,URY,Latin America & Caribbean,2019,77.503
Grenada,GRD,Latin America & Caribbean,2019,74.971
Peru,PER,Latin America & Caribbean,2019,76.275
Mexico,MEX,Latin America & Caribbean,2020,70.449
Cuba,CUB,Latin America & Caribbean,2020,77.407
British Virgin Islands,VGB,Latin America & Caribbean,2020,76.894
Nicaragua,NIC,Latin America & Caribbean,2020,70.766
Barbados,BRB,Latin America & Caribbean,2020,76.647
Uruguay,URY,Latin America & Caribbean,2020,78.381
Grenada,GRD,Latin America & Caribbean,2020,75.019
Peru,PER,Latin America & Caribbean,2020,73.832
Mexico,MEX,Latin America & Caribbean,2021,69.75
Cuba,CUB,Latin America & Caribbean,2021,73.201
British Virgin Islands,VGB,Latin America & Caribbean,2021,75.297
Nicaragua,NIC,Latin America & Caribbean,2021,70.478
Barbados,BRB,Latin America & Caribbean,2021,76.58
Uruguay,URY,Latin America & Caribbean,2021,75.434
Grenada,GRD,Latin America & Caribbean,2021,74.522
Peru,PER,Latin America & Caribbean,2021,71.596
Mexico,MEX,Latin America & Caribbean,2022,73.973
Cuba,CUB,Latin America & Caribbean,2022,77.629
British Virgin Islands,VGB,Latin America & Caribbean,2022,77.177
Nicaragua,NIC,Latin America & Caribbean,2022,74.463
Barbados,BRB,Latin America & Caribbean,2022,75.676
Uruguay,URY,Latin America & Caribbean,2022,76.468
Grenada,GRD,Latin America & Caribbean,2022,75.151
Peru,PER,Latin America & Caribbean,2022,76.834
Mexico,MEX,Latin America & Caribbean,2023,75.069
Cuba,CUB,Latin America & Caribbean,2023,78.085
British Virgin Islands,VGB,Latin America & Caribbean,2023,77.276
Nicaragua,NIC,Latin America & Caribbean,2023,74.947
Barbados,BRB,Latin America & Caribbean,2023,76.178
Uruguay,URY,Latin America & Caribbean,2023,78.138
Grenada,GRD,Latin America & Caribbean,2023,75.205
Peru,PER,Latin America & Caribbean,2023,77.74
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1960,32.799
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",1960,52.723
Qatar,QAT,"Middle East, North Africa, Afghanistan & Pakistan",1960,57.773
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1960,40.839
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1961,33.291
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1961,43.694
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1961,53.68
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1961,40.792
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1962,33.757
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1962,44.226
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1962,54.633
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1962,39.527
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1963,34.201
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",1963,55.394
Qatar,QAT,"Middle East, North Africa, Afghanistan & Pakistan",1963,59.96
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1963,43.143
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1964,34.673
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",1964,56.17
Qatar,QAT,"Middle East, North Africa, Afghanistan & Pakistan",1964,60.7
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1964,42.987
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1965,35.124
Syrian Arab Republic,SYR,"Middle East, North Africa, Afghanistan & Pakistan",1965,56.901
Qatar,QAT,"Middle East, North Africa, Afghanistan & Pakistan",1965,61.441
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1965,42.846
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1966,35.583
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1966,46.495
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1966,57.762
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1966,42.745
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1967,36.042
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1967,47.099
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1967,58.97
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1967,42.731
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1968,36.51
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1968,47.659
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1968,59.767
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1968,42.806
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1969,36.979
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1969,48.187
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1969,60.504
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1969,42.991
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1970,37.46
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1970,48.691
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1970,59.833
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1970,43.328
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1971,37.932
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1971,49.169
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1971,61.772
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1971,43.782
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1972,38.423
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1972,49.706
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1972,62.477
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1972,44.384
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1973,38.951
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1973,50.22
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1973,63.065
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1973,45.102
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1974,39.469
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1974,50.762
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1974,63.611
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1974,45.953
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1975,39.994
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1975,51.356
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1975,64.148
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1975,46.921
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1976,40.518
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1976,52.048
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1976,64.654
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1976,48.034
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1977,41.082
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1977,52.791
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1977,65.127
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1977,49.249
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1978,40.086
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1978,53.554
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1978,65.602
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1978,50.615
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1979,38.844
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1979,54.376
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1979,66.049
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1979,52.409
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1980,39.258
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1980,55.219
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1980,66.493
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1980,54.512
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1981,39.406
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1981,56.023
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1981,66.92
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1981,57.422
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1982,36.058
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1982,56.869
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1982,67.36
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1982,59.594
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1983,36.517
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1983,57.685
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1983,67.778
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1983,61.251
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1984,31.473
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1984,58.438
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1984,68.206
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1984,62.722
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1985,32.132
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1985,59.208
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1985,68.587
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1985,64.155
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1986,38.4
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1986,59.951
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1986,68.962
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1986,65.273
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1987,38.831
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1987,60.62
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1987,69.297
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1987,66.13
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1988,43.238
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1988,61.231
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1988,69.605
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1988,66.91
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1989,44.496
Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",1989,61.824
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1989,69.865
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",1989,67.461
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",1990,59.728
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",1990,73.41714634146342
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1990,45.118
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1990,70.094
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",1991,59.864
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",1991,73.90724390243903
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1991,45.521
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1991,70.24
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",1992,59.983
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",1992,76.00239024390245
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1992,46.569
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1992,70.4
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",1993,60.083
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",1993,76.05148780487806
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1993,51.021
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1993,70.568
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",1994,60.197
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",1994,76.03282926829269
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1994,50.969
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1994,70.738
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",1995,60.273
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",1995,75.979756097561
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1995,52.103
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1995,70.915
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",1996,60.466
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",1996,75.9250487804878
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1996,52.83
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1996,71.105
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",1997,60.623
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",1997,75.90714634146343
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1997,53.212
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1997,71.324
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",1998,61.134
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",1998,75.96429268292685
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1998,52.487
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1998,71.521
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",1999,61.54
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",1999,76.07795121951222
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",1999,54.532
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",1999,71.737
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2000,61.903
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2000,76.2258780487805
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2000,55.005
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2000,71.926
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2001,62.241
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2001,76.38434146341464
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2001,55.511
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2001,72.141
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2002,62.556
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2002,76.53163414634147
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2002,56.225
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2002,72.359
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2003,62.834
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2003,76.64456097560976
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2003,57.171
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2003,72.585
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2004,63.097
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2004,76.72768292682929
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2004,57.81
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2004,72.788
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2005,62.416
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2005,76.80078048780489
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2005,58.247
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2005,72.977
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2006,63.624
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2006,76.88768292682929
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2006,58.553
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2006,73.225
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2007,63.807
Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",2007,77.01017073170733
Afghanistan,AFG,"Middle East, North Africa, Afghanistan & Pakistan",2007,58.956
Jordan,JOR,"Middle East, North Africa, Afghanistan & Pakistan",2007,73.407
Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",2008,64.002
